O,H0+H19+H20+H21+H22+H31
O029387,H21
O029388,H21
O029389,H21
O0239,H21+H22
O028390,H21+H22
O029390,H21+H22
O0338,H21+H22
O030380,H21
O030381,H21
O030382,H21
O030383,H21
O030384,H21
O030385,H21
O030386,H21
O030387,H21
O030388,H21
O030389,H21+H22
O031380,H21
O031381,H21
O031382,H21
O031383,H21
O031384,H21
O031385,H21
O031386,H21
O031387,H21
O031388,H21
O031389,H21
O032380,H21
O032381,H21
O032382,H21
O032383,H21
O032384,H21
O032385,H21
O032386,H21
O032387,H21
O032388,H21
O032389,H21
O033380,H21
O033381,H21
O033382,H21
O033383,H21
O033384,H21
O033385,H21
O033386,H21
O033387,H21
O033388,H21
O033389,H21
O034380,H21
O034381,H21
O034382,H21
O034383,H21
O034384,H21
O034385,H21
O034386,H21
O034387,H21
O034388,H21
O034389,H21
O035380,H21
O035381,H21
O035382,H21
O035383,H21
O035384,H21
O035385,H21
O035386,H21
O035387,H21
O035388,H21
O035389,H21
O036380,H21
O036381,H21
O036382,H21
O036383,H21
O036384,H21
O036385,H21
O036386,H21
O036387,H21
O036388,H21
O036389,H21
O037380,H21
O037381,H21
O037382,H21
O037383,H21
O037384,H21
O037385,H21
O037386,H21
O037387,H21
O037388,H21
O037389,H21
O038380,H21
O038381,H21
O038382,H21
O038383,H21
O038384,H21
O038385,H21
O038386,H21
O038387,H21
O038388,H21
O038389,H21
O039380,H21
O039381,H21
O039382,H21
O039383,H21
O039384,H21
O039385,H21
O039386,H21
O039387,H21
O039388,H21
O039389,H21
O0339,H21+H22
O030390,H21+H22
O031390,H21+H22
O031391,H21+H22
O031392,H21+H22
O032390,H21
O032391,H21
O032392,H21+H22
O033390,H21
O033391,H21
O033392,H21+H22
O033393,H21+H22
O033394,H21+H22
O034390,H21
O034391,H21
O034392,H21
O034393,H21
O034394,H21+H22
O034395,H21+H22
O034396,H21+H22
O035390,H21
O035391,H21
O035392,H21
O035393,H21
O035394,H21
O035395,H21
O035396,H21+H22
O035397,H21+H22
O035398,H21+H22
O035399,H21+H22
O036390,H21
O036391,H21
O036392,H21
O036393,H21
O036394,H21
O036395,H21
O036396,H21
O036397,H21
O036398,H21
O036399,H21+H22
O037390,H21
O037391,H21
O037392,H21
O037393,H21
O037394,H21
O037395,H21
O037396,H21
O037397,H21
O037398,H21
O037399,H21+H22
O038390,H21
O038391,H21
O038392,H21
O038393,H21
O038394,H21
O038395,H21
O038396,H21
O038397,H21
O038398,H21
O038399,H21+H22
O039390,H21
O039391,H21
O039392,H21
O039393,H21
O039394,H21
O039395,H21
O039396,H21
O039397,H21
O039398,H21
O039399,H21
O03K,H21
O03L,H21
O03M,H21
O03N,H21
O03P,H21
O03Q,H21
O03R,H21
O03S,H21
O03T,H21
O03U,H21
O03V,H21
O03W,H21
O03X,H21
O03Y,H21
O03Z,H21
O04,H21+H22
O04SW,H21+H22
O04SE,H21+H22
O04NE,H21+H22
O04F,H21+H22
O0340,H21+H22
O037400,H21+H22
O037401,H21+H22
O037402,H21+H22
O037403,H21+H22
O037404,H21+H22
O037405,H21+H22
O037406,H21+H22
O037407,H21+H22
O038400,H21+H22
O038401,H21+H22
O038402,H21
O038403,H21+H22
O038404,H21+H22
O038405,H21
O038406,H21
O038407,H21+H22
O038408,H21+H22
O038409,H21+H22
O039400,H21
O039401,H21
O039402,H21
O039403,H21
O039404,H21
O039405,H21
O039406,H21
O039407,H21
O039408,H21
O039409,H21+H22
O0341,H21+H22
O039410,H21+H22
O039412,H21+H22
O039413,H21+H22
O04K,H21+H22
O0440,H21
O0441,H21+H22
O040410,H21+H22
O040411,H21+H22
O040412,H21+H22
O040413,H21+H22
O041410,H21+H22
O041411,H21+H22
O041412,H21+H22
O041413,H21+H22
O041414,H21+H22
O041415,H21+H22
O042410,H21+H22
O042411,H21+H22
O042412,H21
O042413,H21
O042414,H21
O042415,H21+H22
O042416,H21+H22
O043410,H21
O043411,H21
O043412,H21
O043413,H21
O043414,H21
O043415,H21
O043416,H21+H22
O044410,H21
O044411,H21
O044412,H21
O044413,H21
O044414,H21
O044415,H21+H22
O044416,H21+H22
O045410,H21
O045411,H21
O045412,H21
O045413,H21
O045414,H21
O045415,H21
O045416,H21+H22
O046410,H21
O046411,H21
O046412,H21
O046413,H21
O046414,H21
O046415,H21
O046416,H21+H22
O046417,H21+H22
O047410,H21
O047411,H21
O047412,H21
O047413,H21
O047414,H21
O047415,H21
O047416,H21
O047417,H21+H22
O048410,H21
O048411,H21
O048412,H21
O048413,H21
O048414,H21
O048415,H21
O048416,H21
O048417,H21+H22
O048418,H21+H22
O049410,H21
O049411,H21
O049412,H21
O049413,H21
O049414,H21
O049415,H21
O049416,H21
O049417,H21
O049418,H21+H22
O0540,H21
O0541,H21+H22
O050410,H21
O050411,H21
O050412,H21
O050413,H21
O050414,H21
O050415,H21
O050416,H21
O050417,H21
O050418,H21+H22
O050419,H21+H22
O051410,H21
O051411,H21
O051412,H21
O051413,H21
O051414,H21
O051415,H21
O051416,H21
O051417,H21
O051418,H21
O051419,H21
O052410,H21
O052411,H21
O052412,H21
O052413,H21
O052414,H21
O052415,H21
O052416,H21
O052417,H21
O052418,H21
O052419,H21
O053410,H21
O053411,H21
O053412,H21
O053413,H21
O053414,H21
O053415,H21
O053416,H21
O053417,H21
O053418,H21
O053419,H21
O054410,H21
O054411,H21
O054412,H21
O054413,H21
O054414,H21
O054415,H21
O054416,H21
O054417,H21
O054418,H21
O054419,H21
O055410,H21
O055411,H21
O055412,H21
O055413,H21
O055414,H21
O055415,H21
O055416,H21
O055417,H21
O055418,H21
O055419,H21
O056410,H21
O056411,H21
O056412,H21
O056413,H21
O056414,H21
O056415,H21
O056416,H21
O056417,H21
O056418,H21
O056419,H21
O057410,H21
O057411,H21
O057412,H21
O057413,H21
O057414,H21
O057415,H21
O057416,H21
O057417,H21
O057418,H21
O057419,H21
O058410,H21
O058411,H21
O058412,H21
O058413,H21
O058414,H21
O058415,H21
O058416,H21
O058417,H21
O058418,H21
O058419,H21
O059410,H21
O059411,H21
O059412,H21
O059413,H21
O059414,H21
O059415,H21
O059416,H21
O059417,H21
O059418,H21
O059419,H21
O04L,H21+H22
O0442,H21+H22
O049422,H21+H22
O049423,H21+H22
O049424,H21+H22
O049425,H21+H22
O049426,H21+H22
O0542,H21+H22
O050420,H21+H22
O050421,H21+H22
O050422,H21+H22
O050423,H21
O050424,H21
O050425,H21
O050426,H21+H22
O050427,H21+H22
O051420,H21
O051421,H21
O051422,H21
O051423,H21
O051424,H21
O051425,H21
O051426,H21
O051427,H21+H22
O051429,H21+H22
O052420,H21
O052421,H21
O052422,H21
O052423,H21
O052424,H21
O052425,H21
O052426,H21
O052427,H21+H22
O052428,H21+H22
O052429,H21+H22
O053420,H21
O053421,H21
O053422,H21
O053423,H21
O053424,H21
O053425,H21
O053426,H21
O053427,H21
O053428,H21
O053429,H21
O054420,H21
O054421,H21
O054422,H21
O054423,H21
O054424,H21
O054425,H21
O054426,H21
O054427,H21
O054428,H21
O054429,H21
O055420,H21
O055421,H21
O055422,H21
O055423,H21
O055424,H21
O055425,H21
O055426,H21
O055427,H21
O055428,H21
O055429,H21
O056420,H21
O056421,H21
O056422,H21
O056423,H21
O056424,H21
O056425,H21
O056426,H21
O056427,H21
O056428,H21
O056429,H21
O057420,H21
O057421,H21
O057422,H21
O057423,H21
O057424,H21
O057425,H21
O057426,H21
O057427,H21
O057428,H21
O057429,H21
O058420,H21
O058421,H21
O058422,H21
O058423,H21
O058424,H21
O058425,H21
O058426,H21
O058427,H21
O058428,H21
O058429,H21
O059420,H21
O059421,H21
O059422,H21
O059423,H21
O059424,H21
O059425,H21
O059426,H21
O059427,H21
O059428,H21
O059429,H21
O0543,H21+H22
O050438,H21+H22
O050439,H21+H22
O051430,H21+H22
O051437,H21+H22
O051438,H21+H22
O051439,H21+H22
O052430,H21+H22
O052431,H21+H22
O052432,H21+H22
O052436,H21+H22
O052437,H21+H22
O052438,H21
O052439,H21+H22
O053430,H21
O053431,H21
O053432,H21+H22
O053433,H21+H22
O053434,H21+H22
O053435,H21+H22
O053436,H21+H22
O053437,H21
O053438,H21
O053439,H21+H22
O054430,H21
O054431,H21
O054432,H21
O054433,H21
O054434,H21
O054435,H21
O054436,H21
O054437,H21
O054438,H21
O054439,H21
O055430,H21
O055431,H21
O055432,H21
O055433,H21
O055434,H21
O055435,H21
O055436,H21
O055437,H21
O055438,H21
O055439,H21
O056430,H21
O056431,H21
O056432,H21
O056433,H21
O056434,H21
O056435,H21
O056436,H21
O056437,H21
O056438,H21
O056439,H21
O057430,H21
O057431,H21
O057432,H21
O057433,H21
O057434,H21
O057435,H21
O057436,H21
O057437,H21
O057438,H21
O057439,H21
O058430,H21
O058431,H21
O058432,H21
O058433,H21
O058434,H21
O058435,H21
O058436,H21
O058437,H21
O058438,H21
O058439,H21
O059430,H21
O059431,H21
O059432,H21
O059433,H21
O059434,H21
O059435,H21
O059436,H21
O059437,H21
O059438,H21
O059439,H21
O04M,H21+H22
O0544,H21+H22
O053440,H21+H22
O053441,H21+H22
O054440,H21
O054441,H21+H22
O054442,H21+H22
O054443,H21+H22
O055440,H21
O055441,H21
O055442,H21+H22
O055443,H21+H22
O055444,H21+H22
O056440,H21
O056441,H21
O056442,H21
O056443,H21
O056444,H21+H22
O056445,H21+H22
O057440,H21
O057441,H21
O057442,H21
O057443,H21
O057444,H21
O057445,H21+H22
O058440,H21
O058441,H21
O058442,H21
O058443,H21
O058444,H21
O058445,H21+H22
O059440,H21
O059441,H21
O059442,H21
O059443,H21
O059444,H21
O059445,H21+H22
O04Q,H21
O04R,H21
O04S,H21+H22
O0644,H21+H22
O060440,H21
O060441,H21
O060442,H21
O060443,H21
O060444,H21+H22
O060445,H21+H22
O061440,H21
O061441,H21
O061442,H21
O061443,H21
O061444,H21+H22
O062440,H21
O062441,H21
O062442,H21
O062443,H21+H22
O062444,H21+H22
O063440,H21
O063441,H21
O063442,H21
O063443,H21+H22
O064440,H21
O064441,H21
O064442,H21+H22
O064443,H21+H22
O065440,H21
O065441,H21
O065442,H21+H22
O066440,H21
O066441,H21
O066442,H21+H22
O066443,H21+H22
O066444,H21+H22
O066445,H21+H22
O067440,H21
O067441,H21
O067442,H21
O067443,H21
O067444,H21+H22
O067445,H21+H22
O068440,H21
O068441,H21
O068442,H21
O068443,H21
O068444,H21+H22
O069440,H21
O069441,H21
O069442,H21
O069443,H21+H22
O069444,H21+H22
O0744,H21+H22
O070440,H21
O070441,H21
O070442,H21
O070443,H21+H22
O071440,H21
O071441,H21
O071442,H21
O071443,H21+H22
O072440,H21
O072441,H21
O072442,H21+H22
O072443,H21+H22
O073440,H21
O073441,H21
O073442,H21
O073443,H21+H22
O073444,H21+H22
O073445,H21+H22
O074440,H21
O074441,H21
O074442,H21
O074443,H21
O074444,H21
O074445,H21+H22
O074446,H21+H22
O075440,H21
O075441,H21
O075442,H21
O075443,H21
O075444,H21
O075445,H21
O075446,H21+H22
O075447,H21+H22
O076440,H21
O076441,H21
O076442,H21
O076443,H21
O076444,H21
O076445,H21
O076446,H21
O076447,H21+H22
O076448,H21+H22
O077440,H21
O077441,H21
O077442,H21
O077443,H21
O077444,H21
O077445,H21
O077446,H21
O077447,H21
O077448,H21+H22
O077449,H21+H22
O078440,H21
O078441,H21
O078442,H21
O078443,H21
O078444,H21
O078445,H21
O078446,H21
O078447,H21
O078448,H21
O078449,H21+H22
O079440,H21
O079441,H21
O079442,H21
O079443,H21
O079444,H21
O079445,H21
O079446,H21
O079447,H21
O079448,H21
O079449,H21
O0745,H21+H22
O078450,H21+H22
O079450,H21+H22
O04V,H21
O04W,H21
O04X,H21+H22
O0844,H21
O0845,H21+H22
O080450,H21+H22
O081450,H21+H22
O082450,H21+H22
O083450,H21+H22
O084450,H21+H22
O085450,H21+H22
O086450,H21+H22
O087450,H21+H22
O087451,H21+H22
O088450,H21
O088451,H21+H22
O089450,H21
O089451,H21+H22
O089452,H21+H22
O0944,H21
O0945,H21+H22
O090450,H21
O090451,H21
O090452,H21+H22
O091450,H21
O091451,H21
O091452,H21+H22
O092450,H21
O092451,H21
O092452,H21+H22
O092453,H21+H22
O092458,H21+H22
O093450,H21
O093451,H21
O093452,H21
O093453,H21+H22
O093454,H21+H22
O093455,H21+H22
O093456,H21+H22
O093457,H21+H22
O093458,H21+H22
O093459,H21+H22
O094450,H21
O094451,H21
O094452,H21
O094453,H21+H22
O094454,H21+H22
O094455,H21
O094456,H21
O094457,H21
O094458,H21
O094459,H21
O095450,H21
O095451,H21
O095452,H21
O095453,H21
O095454,H21
O095455,H21
O095456,H21
O095457,H21
O095458,H21
O095459,H21
O096450,H21
O096451,H21
O096452,H21
O096453,H21
O096454,H21
O096455,H21
O096456,H21
O096457,H21
O096458,H21
O096459,H21
O097450,H21
O097451,H21
O097452,H21
O097453,H21
O097454,H21
O097455,H21
O097456,H21
O097457,H21
O097458,H21
O097459,H21
O098450,H21
O098451,H21
O098452,H21
O098453,H21
O098454,H21
O098455,H21
O098456,H21
O098457,H21
O098458,H21
O098459,H21
O099450,H21
O099451,H21
O099452,H21
O099453,H21
O099454,H21
O099455,H21
O099456,H21
O099457,H21
O099458,H21
O099459,H21
O04Y,H21+H22
O0946,H21+H22
O092466,H21+H22
O092467,H21+H22
O093460,H21+H22
O093461,H21+H22
O093462,H21+H22
O093463,H21+H22
O093464,H21+H22
O093465,H21+H22
O093466,H21+H22
O093467,H21+H22
O093468,H21+H22
O093469,H21+H22
O094460,H21
O094461,H21
O094462,H21
O094463,H21
O094464,H21
O094465,H21
O094466,H21
O094467,H21
O094468,H21
O094469,H21
O095460,H21
O095461,H21
O095462,H21
O095463,H21
O095464,H21
O095465,H21
O095466,H21
O095467,H21
O095468,H21
O095469,H21
O096460,H21
O096461,H21
O096462,H21
O096463,H21
O096464,H21
O096465,H21
O096466,H21
O096467,H21
O096468,H21
O096469,H21
O097460,H21
O097461,H21
O097462,H21
O097463,H21
O097464,H21
O097465,H21
O097466,H21
O097467,H21
O097468,H21
O097469,H21
O098460,H21
O098461,H21
O098462,H21
O098463,H21
O098464,H21
O098465,H21
O098466,H21
O098467,H21
O098468,H21
O098469,H21
O099460,H21
O099461,H21
O099462,H21
O099463,H21
O099464,H21
O099465,H21
O099466,H21
O099467,H21
O099468,H21
O099469,H21
O0947,H21+H22
O093470,H21+H22
O093471,H21+H22
O093472,H21+H22
O094470,H21
O094471,H21
O094472,H21+H22
O094473,H21+H22
O094474,H21+H22
O095470,H21
O095471,H21
O095472,H21
O095473,H21
O095474,H21+H22
O095475,H21+H22
O095476,H21+H22
O095477,H21+H22
O095478,H21+H22
O096470,H21
O096471,H21
O096472,H21
O096473,H21
O096474,H21
O096475,H21
O096476,H21
O096477,H21
O096478,H21+H22
O096479,H21+H22
O097470,H21
O097471,H21
O097472,H21
O097473,H21
O097474,H21
O097475,H21
O097476,H21
O097477,H21
O097478,H21
O097479,H21
O098470,H21
O098471,H21
O098472,H21
O098473,H21
O098474,H21
O098475,H21
O098476,H21
O098477,H21
O098478,H21
O098479,H21
O099470,H21
O099471,H21
O099472,H21
O099473,H21
O099474,H21
O099475,H21
O099476,H21
O099477,H21
O099478,H21
O099479,H21
O04Z,H21+H22
O0948,H21+H22
O096480,H21+H22
O097480,H21+H22
O097481,H21+H22
O097482,H21+H22
O097483,H21+H22
O098480,H21
O098481,H21
O098482,H21
O098483,H21+H22
O098484,H21+H22
O099480,H21
O099481,H21
O099482,H21
O099483,H21
O099484,H21+H22
O05,H21+H22
O05SW,H21+H22
O05NW,H21+H22
O05SE,H21+H22
O05NE,H21+H22
O05H,H21+H22
O0355,H21+H22
O039559,H21+H22
O05I,H21+H22
O0356,H21+H22
O037564,H21+H22
O037565,H21+H22
O037566,H21+H22
O038561,H21+H22
O038562,H21+H22
O038563,H21+H22
O038564,H21+H22
O038565,H21
O038566,H21+H22
O038567,H21+H22
O039560,H21+H22
O039561,H21+H22
O039562,H21
O039563,H21
O039564,H21
O039565,H21
O039566,H21
O039567,H21+H22
O039568,H21+H22
O05L,H21+H22
O0553,H21+H22
O058539,H21+H22
O059539,H21+H22
O05M,H21+H22
O0454,H21+H22
O048549,H21+H22
O049548,H21+H22
O049549,H21+H22
O0455,H21+H22
O040558,H21+H22
O040559,H21+H22
O041558,H21+H22
O041559,H21
O042558,H21+H22
O042559,H21
O043557,H21+H22
O043558,H21+H22
O043559,H21
O044557,H21+H22
O044558,H21
O044559,H21
O045557,H21+H22
O045558,H21
O045559,H21
O046550,H21+H22
O046551,H21+H22
O046552,H21+H22
O046553,H21+H22
O046554,H21+H22
O046557,H21+H22
O046558,H21
O046559,H21
O047550,H21+H22
O047551,H21
O047552,H21
O047553,H21+H22
O047554,H21+H22
O047555,H21+H22
O047556,H21+H22
O047557,H21+H22
O047558,H21
O047559,H21
O048550,H21+H22
O048551,H21
O048552,H21
O048553,H21
O048554,H21
O048555,H21+H22
O048556,H21+H22
O048557,H21
O048558,H21
O048559,H21
O049550,H21
O049551,H21
O049552,H21
O049553,H21
O049554,H21
O049555,H21
O049556,H21
O049557,H21
O049558,H21
O049559,H21
O0554,H21+H22
O050547,H21+H22
O050548,H21+H22
O050549,H21
O051546,H21+H22
O051547,H21+H22
O051548,H21
O051549,H21
O052544,H21+H22
O052545,H21+H22
O052546,H21+H22
O052547,H21
O052548,H21
O052549,H21
O053543,H21+H22
O053544,H21+H22
O053545,H21
O053546,H21
O053547,H21
O053548,H21
O053549,H21
O054543,H21+H22
O054544,H21
O054545,H21
O054546,H21
O054547,H21
O054548,H21
O054549,H21
O055542,H21+H22
O055543,H21+H22
O055544,H21
O055545,H21
O055546,H21
O055547,H21
O055548,H21
O055549,H21
O056540,H21+H22
O056541,H21+H22
O056542,H21+H22
O056543,H21
O056544,H21
O056545,H21
O056546,H21
O056547,H21
O056548,H21
O056549,H21
O057540,H21+H22
O057541,H21+H22
O057542,H21+H22
O057543,H21
O057544,H21
O057545,H21
O057546,H21
O057547,H21
O057548,H21
O057549,H21
O058540,H21+H22
O058541,H21
O058542,H21
O058543,H21
O058544,H21
O058545,H21
O058546,H21
O058547,H21
O058548,H21
O058549,H21
O059540,H21
O059541,H21
O059542,H21
O059543,H21
O059544,H21
O059545,H21
O059546,H21
O059547,H21
O059548,H21
O059549,H21
O0555,H21
O05N,H21+H22
O0456,H21+H22
O040560,H21
O040561,H21
O040562,H21
O040563,H21
O040564,H21
O040565,H21
O040566,H21
O040567,H21
O040568,H21+H22
O040569,H21+H22
O041560,H21
O041561,H21
O041562,H21
O041563,H21
O041564,H21
O041565,H21
O041566,H21
O041567,H21
O041568,H21
O041569,H21
O042560,H21
O042561,H21
O042562,H21
O042563,H21
O042564,H21
O042565,H21
O042566,H21
O042567,H21
O042568,H21
O042569,H21
O043560,H21
O043561,H21
O043562,H21
O043563,H21
O043564,H21
O043565,H21
O043566,H21
O043567,H21
O043568,H21
O043569,H21
O044560,H21
O044561,H21
O044562,H21
O044563,H21
O044564,H21
O044565,H21
O044566,H21
O044567,H21
O044568,H21
O044569,H21
O045560,H21
O045561,H21
O045562,H21
O045563,H21
O045564,H21
O045565,H21
O045566,H21
O045567,H21
O045568,H21
O045569,H21
O046560,H21
O046561,H21
O046562,H21
O046563,H21
O046564,H21
O046565,H21
O046566,H21
O046567,H21
O046568,H21
O046569,H21
O047560,H21
O047561,H21
O047562,H21
O047563,H21
O047564,H21
O047565,H21
O047566,H21
O047567,H21
O047568,H21
O047569,H21
O048560,H21
O048561,H21
O048562,H21
O048563,H21
O048564,H21
O048565,H21
O048566,H21
O048567,H21
O048568,H21
O048569,H21
O049560,H21
O049561,H21
O049562,H21
O049563,H21
O049564,H21
O049565,H21
O049566,H21
O049567,H21
O049568,H21
O049569,H21
O0457,H21+H22
O040570,H21+H22
O040571,H21+H22
O040572,H21+H22
O040573,H21+H22
O040574,H21+H22
O040575,H21+H22
O041570,H21
O041571,H21
O041572,H21
O041573,H21
O041574,H21
O041575,H21+H22
O041576,H21+H22
O041577,H21+H22
O042570,H21
O042571,H21
O042572,H21
O042573,H21
O042574,H21
O042575,H21
O042576,H21+H22
O042577,H21+H22
O043570,H21
O043571,H21
O043572,H21
O043573,H21
O043574,H21
O043575,H21
O043576,H21+H22
O044570,H21
O044571,H21
O044572,H21
O044573,H21
O044574,H21
O044575,H21
O044576,H21+H22
O044577,H21+H22
O044578,H21+H22
O044579,H21+H22
O045570,H21
O045571,H21
O045572,H21
O045573,H21
O045574,H21
O045575,H21
O045576,H21
O045577,H21
O045578,H21+H22
O045579,H21
O046570,H21
O046571,H21
O046572,H21
O046573,H21
O046574,H21
O046575,H21
O046576,H21
O046577,H21
O046578,H21
O046579,H21
O047570,H21
O047571,H21
O047572,H21
O047573,H21
O047574,H21
O047575,H21
O047576,H21
O047577,H21
O047578,H21
O047579,H21
O048570,H21
O048571,H21
O048572,H21
O048573,H21
O048574,H21
O048575,H21
O048576,H21
O048577,H21
O048578,H21
O048579,H21
O049570,H21
O049571,H21
O049572,H21
O049573,H21
O049574,H21
O049575,H21
O049576,H21
O049577,H21
O049578,H21
O049579,H21
O0556,H21
O0557,H21
O05P,H21+H22
O0458,H21+H22
O044580,H21+H22
O044581,H21+H22
O044582,H21+H22
O044583,H21+H22
O044584,H21+H22
O045580,H21
O045581,H21
O045582,H21
O045583,H21
O045584,H21+H22
O045585,H21+H22
O045586,H21+H22
O046580,H21
O046581,H21
O046582,H21
O046583,H21
O046584,H21
O046585,H21
O046586,H21+H22
O046587,H21+H22
O047580,H21
O047581,H21
O047582,H21
O047583,H21
O047584,H21
O047585,H21
O047586,H21
O047587,H21+H22
O047588,H21+H22
O047589,H21+H22
O048580,H21
O048581,H21
O048582,H21
O048583,H21
O048584,H21
O048585,H21
O048586,H21
O048587,H21
O048588,H21
O048589,H21+H22
O049580,H21
O049581,H21
O049582,H21
O049583,H21
O049584,H21
O049585,H21
O049586,H21
O049587,H21
O049588,H21
O049589,H21
O0459,H21+H22
O048590,H21+H22
O048591,H21+H22
O049590,H21+H22
O049591,H21+H22
O049592,H21+H22
O0558,H21
O0559,H21+H22
O050590,H21
O050591,H21
O050592,H21+H22
O050593,H21+H22
O051590,H21
