J,H0+H31+H36+H37+H38+H39
J067437,H38
J067438,H38
J067439,H38
J068430,H38
J068431,H38
J068432,H38
J068433,H38
J068434,H38
J068435,H38
J068436,H38
J068437,H38
J068438,H38
J068439,H38
J069430,H38
J069431,H38
J069432,H38
J069433,H38
J069434,H38
J069435,H38
J069436,H38
J069437,H38
J069438,H38
J069439,H38
J0742,H38
J0743,H38
J04S,H37+H38
J0644,H37+H38
J063443,H37+H38
J063444,H37+H38
J064440,H37+H38
J064441,H37+H38
J064442,H37+H38
J064443,H37+H38
J064444,H37+H38
J064445,H37+H38
J064446,H37+H38
J064448,H37+H38
J064449,H37+H38
J065440,H38
J065441,H38
J065442,H37+H38
J065443,H37+H38
J065444,H38
J065445,H38
J065446,H37+H38
J065447,H37+H38
J065448,H37+H38
J065449,H38
J066440,H38
J066441,H38
J066442,H38
J066443,H38
J066444,H38
J066445,H38
J066446,H38
J066447,H38
J066448,H38
J066449,H38
J067440,H38
J067441,H38
J067442,H38
J067443,H38
J067444,H38
J067445,H38
J067446,H38
J067447,H38
J067448,H38
J067449,H38
J068440,H38
J068441,H38
J068442,H38
J068443,H38
J068444,H38
J068445,H38
J068446,H38
J068447,H38
J068448,H38
J068449,H38
J069440,H38
J069441,H38
J069442,H38
J069443,H38
J069444,H38
J069445,H38
J069446,H38
J069447,H38
J069448,H38
J069449,H38
J0645,H37+H38
J060456,H37+H38
J060457,H37+H38
J060458,H38
J060459,H38
J061455,H37+H38
J061456,H37+H38
J061457,H38
J061458,H38
J061459,H38
J062454,H37+H38
J062455,H37+H38
J062456,H38
J062457,H38
J062458,H38
J062459,H38
J063450,H37+H38
J063451,H37+H38
J063452,H37+H38
J063453,H37+H38
J063454,H37+H38
J063455,H38
J063456,H38
J063457,H38
J063458,H38
J063459,H38
J064450,H37+H38
J064451,H38
J064452,H38
J064453,H38
J064454,H38
J064455,H38
J064456,H38
J064457,H38
J064458,H38
J064459,H38
J065450,H38
J065451,H38
J065452,H38
J065453,H38
J065454,H38
J065455,H38
J065456,H38
J065457,H38
J065458,H38
J065459,H38
J066450,H38
J066451,H38
J066452,H38
J066453,H38
J066454,H38
J066455,H38
J066456,H38
J066457,H38
J066458,H38
J066459,H38
J067450,H38
J067451,H38
J067452,H38
J067453,H38
J067454,H38
J067455,H38
J067456,H38
J067457,H38
J067458,H38
J067459,H38
J068450,H38
J068451,H38
J068452,H38
J068453,H38
J068454,H38
J068455,H38
J068456,H38
J068457,H38
J068458,H38
J068459,H38
J069450,H38
J069451,H38
J069452,H38
J069453,H38
J069454,H38
J069455,H38
J069456,H38
J069457,H38
J069458,H38
J069459,H38
J0744,H38
J0745,H38
J04T,H38
J04U,H38
J04V,H38
J04W,H38
J04X,H38
J04Y,H38
J04Z,H38
J05,H37+H38
J05SW,H37+H38
J05SE,H37+H38
J05NE,H37+H38
J05F,H37+H38
J0350,H37+H38
J039504,H37+H38
J039505,H37+H38
J039506,H37+H38
J039507,H37+H38
J039508,H37+H38
J039509,H37+H38
J05K,H37+H38
J0450,H37+H38
J040501,H37+H38
J040502,H37+H38
J040503,H37+H38
J040504,H37+H38
J040505,H38
J040506,H38
J040507,H38
J040508,H38
J040509,H37+H38
J041500,H37+H38
J041501,H37+H38
J041502,H38
J041503,H38
J041504,H38
J041505,H38
J041506,H38
J041507,H38
J041508,H37+H38
J041509,H37+H38
J042500,H38
J042501,H38
J042502,H38
J042503,H38
J042504,H38
J042505,H38
J042506,H38
J042507,H37+H38
J042508,H37+H38
J043500,H38
J043501,H38
J043502,H38
J043503,H38
J043504,H38
J043505,H38
J043506,H38
J043507,H37+H38
J043508,H37+H38
J044500,H38
J044501,H38
J044502,H38
J044503,H38
J044504,H38
J044505,H38
J044506,H38
J044507,H38
J044508,H37+H38
J044509,H37+H38
J045500,H38
J045501,H38
J045502,H38
J045503,H38
J045504,H38
J045505,H38
J045506,H38
J045507,H38
J045508,H38
J045509,H37+H38
J046500,H38
J046501,H38
J046502,H38
J046503,H38
J046504,H38
J046505,H38
J046506,H38
J046507,H38
J046508,H38
J046509,H38
J047500,H38
J047501,H38
J047502,H38
J047503,H38
J047504,H38
J047505,H38
J047506,H38
J047507,H38
J047508,H38
J047509,H38
J048500,H38
J048501,H38
J048502,H38
J048503,H38
J048504,H38
J048505,H38
J048506,H38
J048507,H38
J048508,H38
J048509,H38
J049500,H38
J049501,H38
J049502,H38
J049503,H38
J049504,H38
J049505,H38
J049506,H38
J049507,H38
J049508,H38
J049509,H38
J0451,H37+H38
J045510,H37+H38
J045511,H37+H38
J045512,H37+H38
J046510,H38
J046511,H38
J046512,H37+H38
J046513,H37+H38
J046514,H37+H38
J047510,H38
J047511,H38
J047512,H38
J047513,H38
J047514,H37+H38
J047515,H37+H38
J047516,H37+H38
J048510,H38
J048511,H38
J048512,H38
J048513,H38
J048514,H38
J048515,H38
J048516,H37+H38
J049510,H38
J049511,H38
J049512,H38
J049513,H38
J049514,H38
J049515,H38
J049516,H37+H38
J049517,H37+H38
J0550,H38
J0551,H37+H38
J050510,H38
J050511,H38
J050512,H38
J050513,H38
J050514,H38
J050515,H38
J050516,H37+H38
J050517,H37+H38
J051510,H38
J051511,H38
J051512,H38
J051513,H38
J051514,H38
J051515,H38
J051516,H37+H38
J052510,H38
J052511,H38
J052512,H38
J052513,H38
J052514,H38
J052515,H38
J052516,H37+H38
J052517,H37+H38
J053510,H38
J053511,H38
J053512,H38
J053513,H38
J053514,H38
J053515,H38
J053516,H38
J053517,H37+H38
J053518,H37+H38
J054510,H38
J054511,H38
J054512,H38
J054513,H38
J054514,H38
J054515,H38
J054516,H38
J054517,H38
J054518,H37+H38
J054519,H37+H38
J055510,H38
J055511,H38
J055512,H38
J055513,H38
J055514,H38
J055515,H38
J055516,H38
J055517,H38
J055518,H38
J055519,H38
J056510,H38
J056511,H38
J056512,H38
J056513,H38
J056514,H38
J056515,H38
J056516,H38
J056517,H38
J056518,H38
J056519,H38
J057510,H38
J057511,H38
J057512,H38
J057513,H38
J057514,H38
J057515,H38
J057516,H38
J057517,H38
J057518,H38
J057519,H38
J058510,H38
J058511,H38
J058512,H38
J058513,H38
J058514,H38
J058515,H38
J058516,H38
J058517,H38
J058518,H38
J058519,H38
J059510,H38
J059511,H38
J059512,H38
J059513,H38
J059514,H38
J059515,H38
J059516,H38
J059517,H38
J059518,H38
J059519,H38
J05L,H37+H38
J0552,H37+H38
J052526,H37+H38
J053523,H37+H38
J053524,H37+H38
J053525,H37+H38
J053526,H37+H38
J053527,H37+H38
J053528,H37+H38
J054520,H37+H38
J054521,H37+H38
J054522,H37+H38
J054523,H37+H38
J054524,H38
J054525,H38
J054526,H38
J054527,H38
J054528,H37+H38
J055520,H38
J055521,H38
J055522,H38
J055523,H38
J055524,H38
J055525,H38
J055526,H38
J055527,H38
J055528,H37+H38
J055529,H37+H38
J056520,H38
J056521,H38
J056522,H38
J056523,H38
J056524,H38
J056525,H38
J056526,H38
J056527,H38
J056528,H38
J056529,H38
J057520,H38
J057521,H38
J057522,H38
J057523,H38
J057524,H38
J057525,H38
J057526,H38
J057527,H38
J057528,H38
J057529,H38
J058520,H38
J058521,H38
J058522,H38
J058523,H38
J058524,H38
J058525,H38
J058526,H38
J058527,H38
J058528,H38
J058529,H38
J059520,H38
J059521,H38
J059522,H38
J059523,H38
J059524,H38
J059525,H38
J059526,H38
J059527,H38
J059528,H38
J059529,H38
J0553,H37+H38
J052538,H37+H38
J052539,H37+H38
J053536,H37+H38
J053537,H37+H38
J053538,H37+H38
J053539,H37+H38
J054536,H37+H38
J054537,H38
J054538,H38
J054539,H38
J055530,H37+H38
J055531,H37+H38
J055532,H37+H38
J055533,H37+H38
J055534,H37+H38
J055535,H37+H38
J055536,H37+H38
J055537,H38
J055538,H38
J055539,H38
J056530,H38
J056531,H37+H38
J056532,H37+H38
J056533,H38
J056534,H37+H38
J056535,H37+H38
J056536,H38
J056537,H38
J056538,H38
J056539,H38
J057530,H38
J057531,H38
J057532,H38
J057533,H38
J057534,H38
J057535,H38
J057536,H38
J057537,H38
J057538,H38
J057539,H38
J058530,H38
J058531,H38
J058532,H38
J058533,H38
J058534,H38
J058535,H38
J058536,H38
J058537,H38
J058538,H38
J058539,H38
J059530,H38
J059531,H38
J059532,H38
J059533,H38
J059534,H38
J059535,H38
J059536,H38
J059537,H38
J059538,H38
J059539,H38
J05M,H37+H38
J0554,H37+H38
J053540,H37+H38
J054540,H37+H38
J054541,H37+H38
J054542,H37+H38
J055540,H38
J055541,H38
J055542,H37+H38
J055543,H37+H38
J056540,H38
J056541,H38
J056542,H38
J056543,H37+H38
J056544,H37+H38
J057540,H38
J057541,H38
J057542,H38
J057543,H38
J057544,H37+H38
J057545,H37+H38
J058540,H38
J058541,H38
J058542,H38
J058543,H38
J058544,H38
J058545,H37+H38
J059540,H38
J059541,H38
J059542,H38
J059543,H38
J059544,H38
J059545,H37+H38
J059546,H37+H38
J05Q,H38
J05R,H38
J05S,H37+H38
J0654,H37+H38
J060540,H38
J060541,H38
J060542,H38
J060543,H38
J060544,H38
J060545,H38
J060546,H37+H38
J060547,H37+H38
J061540,H38
J061541,H38
J061542,H38
J061543,H38
J061544,H38
J061545,H38
J061546,H38
J061547,H37+H38
J062540,H38
J062541,H38
J062542,H38
J062543,H38
J062544,H38
J062545,H38
J062546,H38
J062547,H37+H38
J062548,H37+H38
J063540,H38
J063541,H38
J063542,H38
J063543,H38
J063544,H38
J063545,H38
J063546,H38
J063547,H38
J063548,H37+H38
J064540,H38
J064541,H38
J064542,H38
J064543,H38
J064544,H38
J064545,H38
J064546,H38
J064547,H38
J064548,H37+H38
J064549,H37+H38
J065540,H38
J065541,H38
J065542,H38
J065543,H38
J065544,H38
J065545,H38
J065546,H38
J065547,H38
J065548,H38
J065549,H37+H38
J066540,H38
J066541,H38
J066542,H38
J066543,H38
J066544,H38
J066545,H38
J066546,H38
J066547,H38
J066548,H38
J066549,H37+H38
J067540,H38
J067541,H38
J067542,H38
J067543,H38
J067544,H38
J067545,H38
J067546,H38
J067547,H38
J067548,H38
J067549,H38
J068540,H38
J068541,H38
J068542,H38
J068543,H38
J068544,H38
J068545,H38
J068546,H38
J068547,H38
J068548,H38
J068549,H38
J069540,H38
J069541,H38
J069542,H38
J069543,H38
J069544,H38
J069545,H38
J069546,H38
J069547,H38
J069548,H38
J069549,H38
J0655,H37+H38
J066550,H37+H38
J067550,H37+H38
J068550,H37+H38
J068551,H37+H38
J068552,H37+H38
J069550,H38
J069551,H38
J069552,H37+H38
J069553,H37+H38
J0754,H38
J0755,H37+H38
J070550,H38
J070551,H38
J070552,H37+H38
J070558,H37+H38
J070559,H37+H38
J071550,H38
J071551,H37+H38
J071552,H37+H38
J071556,H37+H38
J071557,H37+H38
J071558,H37+H38
J071559,H37+H38
J072550,H38
J072551,H38
J072552,H37+H38
J072553,H37+H38
J072554,H37+H38
J072555,H37+H38
J072556,H37+H38
J072557,H38
J072558,H37+H38
J072559,H37+H38
J073550,H38
J073551,H38
J073552,H38
J073553,H38
J073554,H37+H38
J073555,H37+H38
J073556,H38
J073557,H38
J073558,H37+H38
J074550,H38
J074551,H38
J074552,H38
J074553,H38
J074554,H38
J074555,H38
J074556,H38
J074557,H38
J074558,H37+H38
J074559,H37+H38
J075550,H38
J075551,H38
J075552,H38
J075553,H38
J075554,H38
J075555,H38
J075556,H38
J075557,H38
J075558,H38
J075559,H38
J076550,H38
J076551,H38
J076552,H38
J076553,H38
J076554,H38
J076555,H38
J076556,H38
J076557,H38
J076558,H38
J076559,H38
J077550,H38
J077551,H38
J077552,H38
J077553,H38
J077554,H38
J077555,H38
J077556,H38
J077557,H38
J077558,H38
J077559,H38
J078550,H38
J078551,H38
J078552,H38
J078553,H38
J078554,H38
J078555,H38
J078556,H38
J078557,H38
J078558,H38
J078559,H38
J079550,H38
J079551,H38
J079552,H38
J079553,H38
J079554,H38
J079555,H38
J079556,H38
J079557,H38
J079558,H38
J079559,H38
J05T,H37+H38
J0756,H37+H38
J070560,H37+H38
J071560,H37+H38
J074560,H37+H38
J075560,H37+H38
J075561,H37+H38
J075562,H37+H38
J076560,H38
J076561,H38
J076562,H37+H38
J076563,H37+H38
J077560,H38
J077561,H38
J077562,H38
J077563,H37+H38
J078560,H38
J078561,H38
J078562,H38
J078563,H37+H38
J079560,H38
J079561,H38
J079562,H37+H38
J079563,H37+H38
J05V,H38
J05W,H38
J05X,H38
J05Y,H37+H38
J0856,H37+H38
J080560,H38
J080561,H38
J080562,H37+H38
J080563,H37+H38
J080564,H37+H38
J080565,H37+H38
J080566,H37+H38
J081560,H38
J081561,H38
J081562,H38
J081563,H38
J081564,H38
J081565,H38
J081566,H37+H38
J082560,H38
J082561,H38
J082562,H38
J082563,H38
J082564,H38
J082565,H37+H38
J082566,H37+H38
J083560,H38
J083561,H38
J083562,H38
J083563,H38
J083564,H38
J083565,H37+H38
J084560,H38
J084561,H38
J084562,H38
J084563,H38
J084564,H37+H38
J084565,H37+H38
J085560,H38
J085561,H38
J085562,H38
J085563,H38
J085564,H37+H38
J086560,H38
J086561,H38
J086562,H38
J086563,H38
J086564,H37+H38
J087560,H38
J087561,H38
J087562,H38
J087563,H38
J087564,H37+H38
J088560,H38
J088561,H38
J088562,H38
J088563,H37+H38
J088564,H37+H38
J089560,H38
J089561,H38
J089562,H38
J089563,H37+H38
J0956,H37+H38
J090560,H38
J090561,H38
J090562,H38
J090563,H37+H38
J091560,H38
J091561,H38
J091562,H37+H38
J091563,H37+H38
J092560,H38
J092561,H37+H38
J092562,H37+H38
J093560,H37+H38
J093561,H37+H38
J094560,H37+H38
J094561,H37+H38
J095560,H38
J095561,H37+H38
J095562,H37+H38
J096560,H38
J096561,H38
J096562,H37+H38
J096563,H37+H38
J097560,H38
J097561,H38
J097562,H38
J097563,H37+H38
J098560,H38
J098561,H38
J098562,H38
J098563,H37+H38
J098564,H37+H38
J098565,H37+H38
J099560,H38
J099561,H38
J099562,H38
J099563,H38
J099564,H38
J099565,H37+H38
J099566,H37+H38
J0957,H37+H38
J095575,H37+H38
J095576,H37+H38
J095577,H37+H38
J095578,H37+H38
J096574,H37+H38
J096575,H37+H38
J096576,H38
J096577,H38
J096578,H37+H38
J096579,H37+H38
J097571,H37+H38
J097572,H37+H38
J097573,H37+H38
J097574,H37+H38
J097575,H38
J097576,H38
J097577,H38
J097578,H38
J097579,H38
J098570,H37+H38
J098571,H37+H38
J098572,H38
J098573,H38
J098574,H38
J098575,H38
J098576,H38
J098577,H38
J098578,H38
J098579,H38
J099570,H37+H38
J099571,H38
J099572,H38
J099573,H38
J099574,H38
J099575,H38
J099576,H38
J099577,H38
J099578,H38
J099579,H38
J05Z,H37+H38
J0958,H37+H38
J096580,H37+H38
J096581,H37+H38
J096582,H37+H38
J096583,H37+H38
J096584,H37+H38
J096585,H37+H38
J097580,H38
J097581,H38
J097582,H38
J097583,H37+H38
J097584,H37+H38
J097585,H37+H38
J098580,H38
J098581,H38
J098582,H38
J098583,H38
J098584,H38
J098585,H37+H38
J099580,H38
J099581,H38
J099582,H38
J099583,H38
J099584,H38
J099585,H37+H38
J099586,H37+H38
J06,H36+H37+H38+H39
J06SE,H37+H38+H39
J06R,H37+H38+H39
J0663,H37+H38+H39
J064635,H37+H38+H39
J065635,H37+H38+H39
J066634,H37+H38
J066635,H37+H38+H39
J067634,H37+H38
J067635,H38+H39
J068634,H37+H38
J068635,H38+H39
J069634,H37+H38
J069635,H38+H39
J0762,H37+H38
J079622,H37+H38
J079623,H37+H38
J079624,H37+H38
J079625,H37+H38
J079626,H37+H38
J079629,H37+H38
J0763,H37+H38+H39
J070633,H37+H38
J070634,H37+H38
J070635,H38+H39
J071633,H37+H38
J071634,H38
J071635,H38+H39
J072633,H37+H38
J072634,H38
J072635,H38+H39
J073632,H37+H38
J073633,H37+H38
J073634,H38
J073635,H38+H39
J074632,H37+H38
J074633,H38
J074634,H38
J074635,H38+H39
J075632,H37+H38
J075633,H38
J075634,H38
J075635,H38+H39
J076631,H37+H38
J076632,H37+H38
J076633,H38
J076634,H38
J076635,H38+H39
J076636,H38+H39
J077631,H37+H38
J077632,H38
J077633,H38
J077634,H38
J077635,H38
J077636,H38+H39
J078630,H37+H38
J078631,H37+H38
J078632,H38
J078633,H38
J078634,H38
J078635,H38
J078636,H38+H39
J078637,H38+H39
J079630,H37+H38
J079631,H38
J079632,H38
J079633,H38
J079634,H38
J079635,H38
J079636,H38
J079637,H38+H39
J079638,H38+H39
J06V,H37+H38
J0861,H37+H38
J083619,H37+H38
J089619,H37+H38
J0961,H37+H38
J090619,H37+H38
J091616,H37+H38
J091617,H37+H38
J091618,H37+H38
J091619,H37+H38
J092615,H37+H38
J092616,H37+H38
J092617,H38
J092618,H38
J092619,H38
J093615,H37+H38
J093616,H37+H38
J093617,H38
J093618,H38
J093619,H38
J094616,H37+H38
J094617,H37+H38
J094618,H38
J094619,H38
J095616,H37+H38
J095617,H37+H38
J095618,H38
J095619,H38
J096616,H37+H38
J096617,H38
J096618,H38
J096619,H38
J097615,H37+H38
J097616,H37+H38
J097617,H38
J097618,H38
J097619,H38
J098615,H37+H38
J098616,H37+H38
J098617,H38
J098618,H38
J098619,H38
J099614,H37+H38
J099615,H37+H38
J099616,H38
J099617,H38
J099618,H38
J099619,H38
J06W,H37+H38+H39
J0862,H37+H38
J080621,H37+H38
J080622,H37+H38
J080623,H38
J080624,H38
J080625,H38
J080626,H37+H38
J080627,H37+H38
J080629,H37+H38
J081621,H37+H38
J081622,H38
J081623,H38
J081624,H38
J081625,H38
J081626,H38
J081627,H37+H38
J081628,H37+H38
J081629,H37+H38
J082620,H37+H38
J082621,H37+H38
J082622,H38
J082623,H38
J082624,H38
J082625,H38
J082626,H38
J082627,H38
J082628,H38
J082629,H38
J083620,H37+H38
J083621,H38
J083622,H38
J083623,H38
J083624,H38
J083625,H38
J083626,H38
J083627,H38
J083628,H38
J083629,H38
J084620,H37+H38
J084621,H38
J084622,H38
J084623,H38
J084624,H38
J084625,H38
J084626,H38
J084627,H38
J084628,H38
J084629,H38
J085620,H37+H38
J085621,H37+H38
J085622,H37+H38
J085623,H38
J085624,H38
J085625,H38
J085626,H38
J085627,H38
J085628,H38
J085629,H38
J086621,H37+H38
J086622,H38
J086623,H38
J086624,H38
J086625,H38
J086626,H38
J086627,H38
J086628,H38
J086629,H38
J087620,H37+H38
J087621,H37+H38
J087622,H38
J087623,H38
J087624,H38
J087625,H38
J087626,H38
J087627,H38
J087628,H38
J087629,H38
J088620,H37+H38
J088621,H38
J088622,H38
J088623,H38
J088624,H38
J088625,H38
J088626,H38
J088627,H38
J088628,H38
J088629,H38
J089620,H37+H38
J089621,H38
J089622,H38
J089623,H38
J089624,H38
J089625,H38
J089626,H38
J089627,H38
J089628,H38
J089629,H38
J0863,H38+H39
J080630,H38
J080631,H38
J080632,H38
J080633,H38
J080634,H38
J080635,H38
J080636,H38
J080637,H38
J080638,H38+H39
J081630,H38
J081631,H38
J081632,H38
J081633,H38
J081634,H38
J081635,H38
J081636,H38
J081637,H38
J081638,H38+H39
J082630,H38
J082631,H38
J082632,H38
J082633,H38
J082634,H38
J082635,H38
J082636,H38
J082637,H38
J082638,H38+H39
J082639,H38+H39
J083630,H38
J083631,H38
J083632,H38
J083633,H38
J083634,H38
J083635,H38
J083636,H38
J083637,H38
J083638,H38
J083639,H38+H39
J084630,H38
J084631,H38
J084632,H38
J084633,H38
J084634,H38
J084635,H38
J084636,H38
J084637,H38
J084638,H38+H39
J084639,H38+H39
J085630,H38
J085631,H38
J085632,H38
J085633,H38
J085634,H38
J085635,H38
J085636,H38
J085637,H38+H39
J085638,H38+H39
J086630,H38
J086631,H38
J086632,H38
J086633,H38
J086634,H38
J086635,H38
J086636,H38
J086637,H38+H39
J087630,H38
J087631,H38
J087632,H38
J087633,H38
J087634,H38
J087635,H38
J087636,H38+H39
J087637,H38+H39
J088630,H38
J088631,H38
J088632,H38
J088633,H38
J088634,H38
J088635,H38+H39
J088636,H38+H39
J089630,H38
J089631,H38
J089632,H38
J089633,H38
J089634,H38+H39
J089635,H38+H39
J0962,H38+H39
J090620,H38
J090621,H38
J090622,H38
J090623,H38
J090624,H38
J090625,H38
J090626,H38
J090627,H38
J090628,H38
J090629,H38
J091620,H38
J091621,H38
J091622,H38
J091623,H38
J091624,H38
J091625,H38
J091626,H38
J091627,H38
J091628,H38
J091629,H38
J092620,H38
J092621,H38
J092622,H38
J092623,H38
J092624,H38
J092625,H38
J092626,H38
J092627,H38
J092628,H38
J092629,H38
J093620,H38
J093621,H38
J093622,H38
J093623,H38
J093624,H38
J093625,H38
J093626,H38
J093627,H38
J093628,H38
J093629,H38+H39
J094620,H38
J094621,H38
J094622,H38
J094623,H38
J094624,H38
J094625,H38
J094626,H38
J094627,H38
J094628,H38+H39
J094629,H38+H39
J095620,H38
J095621,H38
J095622,H38
J095623,H38
J095624,H38
J095625,H38
J095626,H38
J095627,H38
J095628,H38+H39
J096620,H38
J096621,H38
J096622,H38
J096623,H38
J096624,H38
J096625,H38
J096626,H38
J096627,H38
J096628,H38+H39
J097620,H38
J097621,H38
J097622,H38
J097623,H38
J097624,H38
J097625,H38
J097626,H38
J097627,H38
J097628,H38+H39
J098620,H38
J098621,H38
J098622,H38
J098623,H38
J098624,H38
J098625,H38
J098626,H38
J098627,H38
J098628,H38+H39
J099620,H38
J099621,H38
J099622,H38
J099623,H38
J099624,H38
J099625,H38
J099626,H38
J099627,H38
J099628,H38+H39
J0963,H38+H39
J090630,H38
J090631,H38
J090632,H38
J090633,H38+H39
J090634,H38+H39
J091630,H38
J091631,H38+H39
J091632,H38+H39
J091633,H38+H39
J092630,H38+H39
J092631,H38+H39
J093630,H38+H39
J11,H0+H31+H37+H38
J11NW,H0+H31+H37+H38
J11SE,H0+H31+H38
J11NE,H0+H31+H38
J11E,H0+H31+H37+H38
J1119,H0+H31+H37+H38
J114199,H37+H38
J115198,H37+H38
J115199,H37+H38
J116197,H37+H38
J116198,H37+H38
J116199,H38
J117195,H0+H37+H38
J117196,H37+H38
J117197,H37+H38
J117198,H38
J117199,H38
J118195,H0+H37+H38
J118196,H38
J118197,H38
J118198,H38
J118199,H38
J119195,H0+H38
J119196,H38
J119197,H38
J119198,H38
